id,priceid,day
029,S84,132.99
029,S85,131.27
029,S86,130.95
029,S87,128.24
029,S88,125.23
029,S89,125.93
029,S90,121.79
029,S91,111.23
029,S92,94.16
029,S93,96.71
029,S94,102.22
029,S95,91.27
029,S96,88.65
029,S97,86.47
029,S98,72.65
029,S99,67.02
029,S100,84.14
029,S101,80.67
029,S102,63.48
029,S103,63.23
029,S104,66.66
029,S105,69.09
029,S106,56.86
030,WFT0,14.13
030,WFT1,0.44
030,WFT2,19.95
030,WFT3,21.49
030,WFT4,24.99
030,WFT5,26.09
030,WFT6,18.24
030,WFT7,13.31
030,WFT8,20.83
030,WFT9,22.59
030,WFT10,25.95
030,WFT11,16.11
030,WFT12,14.05
030,WFT13,14.03
030,WFT14,11.71
030,WFT15,12.31
030,WFT16,14.77
030,WFT17,16.56
030,WFT18,5.5
030,WFT19,0.2
030,WFT20,7.39
030,WFT21,22.78
030,WFT22,38.88
030,WFT23,40.71
030,WFT24,47.45
030,WFT25,40.76
030,WFT26,30.41
030,WFT27,29.84
030,WFT28,18.22
030,WFT29,8.51
030,WFT30,1.79
030,WFT31,14.67
030,WFT32,11.07
030,WFT33,34.78
030,WFT34,45.92
030,WFT35,50.35
030,WFT36,55.02
030,WFT37,55.59
030,WFT38,52.8
030,WFT39,62.55
030,WFT40,55.67
030,WFT41,58.99
030,WFT42,63.23
030,WFT43,75.56
030,WFT44,66.88
030,WFT45,74.86
030,WFT46,84.43
030,WFT47,78.05
030,WFT48,75.48
030,WFT49,82.72
030,WFT50,65.11
030,WFT51,54.65
030,WFT52,50.42
030,WFT53,35.63
030,WFT54,34.12
030,WFT55,46.67
030,WFT56,56.21
030,WFT57,57.57
030,WFT58,53.79
030,WFT59,71.56
030,WFT60,71.65
030,WFT61,69.21
030,WFT62,65.03
030,WFT63,66.24
030,WFT64,61.9
030,WFT65,58.36
030,WFT66,54.43
030,WFT67,38.25
030,WFT68,38.14
030,WFT69,43.11
030,WFT70,33.69
030,WFT71,36.78
030,WFT72,48.24
030,WFT73,45.17
030,WFT74,60.53
030,WFT75,51.06
030,WFT76,65.49
030,WFT77,60.9
030,WFT78,50.84
030,WFT79,55.91
030,WFT80,64.97
030,WFT81,60.07
030,WFT82,54.06
030,WFT83,69.87
030,WFT84,61.09
030,WFT85,53.35
030,WFT86,38.96
030,WFT87,44.99
030,WFT88,43.64
030,WFT89,38.15
030,WFT90,27.57
030,WFT91,19.64
030,WFT92,9.09
030,WFT93,10.06
030,WFT94,4.14
030,WFT95,21.07
030,WFT96,22.35
030,WFT97,25.72
030,WFT98,28.95
030,WFT99,33.39
030,WFT100,42.97
030,WFT101,36.67
030,WFT102,46.66
030,WFT103,54.98
030,WFT104,60.52
030,WFT105,75.71
030,WFT106,70.54
031,KO0,11.51
031,KO1,7.48
031,KO2,17.15
031,KO3,18.16
031,KO4,21.05
031,KO5,13.91
031,KO6,28.03
031,KO7,19.25
031,KO8,9.67
031,KO9,1.74
031,KO10,14.1
031,KO11,0.69
031,KO12,2.22
031,KO13,11.05
031,KO14,19.12
031,KO15,22.97
031,KO16,3.72
031,KO17,22.51
031,KO18,40.14
031,KO19,29.54
031,KO20,13.21
031,KO21,15.42
031,KO22,13.24
031,KO23,8.53
031,KO24,4.23
031,KO25,1.17
031,KO26,10.35
031,KO27,12.2
031,KO28,2.22
031,KO29,9.17
031,KO30,0.45
031,KO31,3.45
031,KO32,9.45
031,KO33,2.93
031,KO34,1.54
031,KO35,9.89
031,KO36,20.2
031,KO37,13.91
031,KO38,14.66
031,KO39,30.29
031,KO40,40.47
031,KO41,26.02
031,KO42,27.52
031,KO43,33.01
031,KO44,37.49
031,KO45,53.06
031,KO46,54.2
031,KO47,45.31
031,KO48,45.78
031,KO49,66.53
031,KO50,63.78
031,KO51,69.64
031,KO52,65.89
031,KO53,69.07
031,KO54,53.22
031,KO55,59.04
031,KO56,68.33
031,KO57,57.86
031,KO58,67.16
031,KO59,79.74
031,KO60,80.74
031,KO61,81.39
031,KO62,72.98
031,KO63,78.62
031,KO64,66.21
031,KO65,73.36
031,KO66,57.61
031,KO67,58.08
031,KO68,74.5
031,KO69,68.91
031,KO70,89.93
031,KO71,92.8
031,KO72,76.03
031,KO73,57.05
031,KO74,59.08
031,KO75,50.56
031,KO76,54.15
031,KO77,62.26
031,KO78,72.65
031,KO79,90.16
031,KO80,80
031,KO81,94.55
031,KO82,106.39
031,KO83,108.31
031,KO84,109.86
031,KO85,121.32
031,KO86,124.02
031,KO87,134.79
031,KO88,156.22
031,KO89,154.56
031,KO90,171.5
031,KO91,168.94
031,KO92,173.5
031,KO93,161.66
031,KO94,151.09
031,KO95,165.08
031,KO96,156.02
031,KO97,165.45
031,KO98,155.36
031,KO99,157.91
031,KO100,159.36
031,KO101,158.53
031,KO102,149.91
031,KO103,137.12
031,KO104,133.81
031,KO105,126.49
031,KO106,127.19
032,BRK0,4.34
032,BRK1,9.73
032,BRK2,6.72
032,BRK3,10.63
032,BRK4,4.84
032,BRK5,3.74
032,BRK6,6.58
032,BRK7,9.54
032,BRK8,5.04
032,BRK9,9.98
032,BRK10,18.88
032,BRK11,24.27
032,BRK12,22.86
032,BRK13,32.12
032,BRK14,47.46
032,BRK15,39.47
032,BRK16,53.85
032,BRK17,38.35
032,BRK18,41.47
032,BRK19,23.28
032,BRK20,29.58
032,BRK21,33.13
032,BRK22,36.17
032,BRK23,37.62
032,BRK24,24.76
032,BRK25,32.61
032,BRK26,47.17
032,BRK27,42.97
032,BRK28,45.74
032,BRK29,44.04
032,BRK30,26.48
032,BRK31,28.59
032,BRK32,16.95
032,BRK33,20.78
032,BRK34,23.86
032,BRK35,33.04
032,BRK36,20.67
032,BRK37,8.88
032,BRK38,29.91
032,BRK39,30.79
032,BRK40,30.32
032,BRK41,21.17
032,BRK42,14.45
032,BRK43,3.16
032,BRK44,16.81
032,BRK45,2.06
032,BRK46,4.51
032,BRK47,1.23
032,BRK48,10.1
032,BRK49,5.94
032,BRK50,10
032,BRK51,23.98
032,BRK52,38.64
032,BRK53,35.29
032,BRK54,51.02
032,BRK55,45.34
032,BRK56,45.48
032,BRK57,41.93
032,BRK58,37.86
032,BRK59,45.78
032,BRK60,48.16
032,BRK61,34.28
032,BRK62,48.53
032,BRK63,49.19
032,BRK64,40.61
032,BRK65,32.27
032,BRK66,26.73
032,BRK67,31.14
032,BRK68,42.35
032,BRK69,45.79
032,BRK70,40.8
032,BRK71,26.11
032,BRK72,27.34
032,BRK73,33.1
032,BRK74,54.15
032,BRK75,48.89
032,BRK76,47.01
032,BRK77,35.84
032,BRK78,34.31
032,BRK79,46.89
032,BRK80,59.53
032,BRK81,73.4
032,BRK82,66.64
032,BRK83,73.46
032,BRK84,68.61
032,BRK85,62.94
032,BRK86,55.73
032,BRK87,37.35
032,BRK88,43.21
032,BRK89,43.31
032,BRK90,63.73
032,BRK91,65.01
032,BRK92,66.86
032,BRK93,65.98
032,BRK94,63.84
032,BRK95,58.39
032,BRK96,52.59
032,BRK97,61.33
032,BRK98,58.45
032,BRK99,60.68
032,BRK100,52.65
032,BRK101,39.74
032,BRK102,46.18
032,BRK103,53.75
032,BRK104,62.01
032,BRK105,52.1
032,BRK106,54.09
033,TLRY0,7.61
033,TLRY1,3.12
033,TLRY2,8.31
033,TLRY3,22.1
033,TLRY4,21.52
033,TLRY5,30.44
033,TLRY6,20.26
033,TLRY7,22.32
033,TLRY8,31.75
033,TLRY9,30.5
033,TLRY10,26.9
033,TLRY11,22.76
033,TLRY12,18.53
033,TLRY13,18.72
033,TLRY14,25.75
033,TLRY15,26.32
033,TLRY16,29.51
033,TLRY17,16.96
033,TLRY18,14.68
033,TLRY19,12.84
033,TLRY20,4.5
033,TLRY21,17.18
033,TLRY22,23.1
033,TLRY23,28.44
033,TLRY24,27.41
033,TLRY25,38.76
033,TLRY26,33.74
033,TLRY27,27.82
033,TLRY28,26.68
033,TLRY29,46.55
033,TLRY30,42.87
033,TLRY31,31.7
033,TLRY32,17.36
033,TLRY33,33.53
033,TLRY34,29.33
033,TLRY35,50.06
033,TLRY36,58.74
033,TLRY37,48.84
033,TLRY38,49.48
033,TLRY39,38.67
033,TLRY40,56.98
033,TLRY41,55.12
033,TLRY42,54.89
033,TLRY43,73.41
033,TLRY44,67.91
033,TLRY45,70.95
033,TLRY46,63.76
033,TLRY47,48.16
033,TLRY48,64.62
033,TLRY49,64.9
033,TLRY50,62.04
033,TLRY51,48.58
033,TLRY52,55.28
033,TLRY53,69.07
033,TLRY54,79.9
033,TLRY55,69.24
033,TLRY56,78.72
033,TLRY57,65.32
033,TLRY58,52.77
033,TLRY59,57.75
033,TLRY60,57.96
033,TLRY61,48.58
033,TLRY62,27.81
033,TLRY63,31.04
033,TLRY64,18.16
033,TLRY65,15.62
033,TLRY66,1.84
033,TLRY67,5.7
033,TLRY68,0.82
033,TLRY69,5.49
033,TLRY70,7.96
033,TLRY71,7.4
033,TLRY72,4.52
033,TLRY73,12.11
033,TLRY74,21.68
033,TLRY75,16.68
033,TLRY76,22.02
033,TLRY77,4.86
033,TLRY78,10.17
033,TLRY79,21.19
033,TLRY80,14.48
033,TLRY81,1.75
033,TLRY82,2.08
033,TLRY83,12.32
033,TLRY84,25.53
033,TLRY85,23.25
033,TLRY86,20.3
033,TLRY87,12.99
033,TLRY88,22.15
033,TLRY89,30.82
033,TLRY90,20.35
033,TLRY91,9.11
033,TLRY92,8.74
033,TLRY93,25.87
033,TLRY94,36.01
033,TLRY95,42.58
033,TLRY96,62.08
033,TLRY97,67.43
033,TLRY98,68.22
033,TLRY99,78.51
033,TLRY100,87
033,TLRY101,90.03
033,TLRY102,112.91
033,TLRY103,123.73
033,TLRY104,121.21
033,TLRY105,113.84
033,TLRY106,114.47
034,BA0,15.98
034,BA1,14.82
034,BA2,16.91
034,BA3,22.08
034,BA4,34.33
034,BA5,45.79
034,BA6,36.75
034,BA7,51.53
034,BA8,66.48
034,BA9,57.77
034,BA10,68.18
034,BA11,62.85
034,BA12,52.1
034,BA13,56.42
034,BA14,51.87
034,BA15,47.94
034,BA16,58.89
034,BA17,40.38
034,BA18,42.55
034,BA19,57.39
034,BA20,55.78
034,BA21,51.49
034,BA22,52.12
034,BA23,46.78
034,BA24,62.58
034,BA25,53.29
034,BA26,60.45
034,BA27,66.46
034,BA28,42.6
034,BA29,32.15
034,BA30,21.24
034,BA31,24.99
034,BA32,24.53
034,BA33,23.04
034,BA34,5.3
034,BA35,0.78
034,BA36,5.01
034,BA37,1.99
034,BA38,6.16
034,BA39,2.45
034,BA40,1.04
034,BA41,11.51
034,BA42,1.99
034,BA43,12
034,BA44,13.47
034,BA45,5.86
034,BA46,12.78
034,BA47,32.82
034,BA48,36.86
034,BA49,33.37
034,BA50,28.62
034,BA51,42.27
034,BA52,26.15
034,BA53,35.04
034,BA54,43.38
034,BA55,30.47
034,BA56,37.44
034,BA57,30.68
034,BA58,40.52
034,BA59,39.29
034,BA60,48.79
034,BA61,44.74
034,BA62,41.4
034,BA63,46.69
034,BA64,41.48
034,BA65,44.04
034,BA66,39.97
034,BA67,44.87
034,BA68,52.97
034,BA69,37.72
034,BA70,36.35
034,BA71,25.51
034,BA72,25.15
034,BA73,17.16
034,BA74,35.26
034,BA75,41.09
034,BA76,36.85
034,BA77,43.11
034,BA78,51.62
034,BA79,60.18
034,BA80,43.88
034,BA81,62.61
034,BA82,45.75
034,BA83,56.97
034,BA84,49.89
034,BA85,46.04
034,BA86,36.89
034,BA87,47.75
034,BA88,45.38
034,BA89,32.89
034,BA90,22.25
034,BA91,29.4
034,BA92,37.54
034,BA93,41.95
034,BA94,47.53
034,BA95,45.4
034,BA96,54.2
034,BA97,40.33
034,BA98,35.99
034,BA99,38.27
034,BA100,33.84
034,BA101,31.6
034,BA102,30.88
034,BA103,26.52
034,BA104,24.15
034,BA105,36.77
034,BA106,23.98
035,MJ0,10.76
035,MJ1,20.33
035,MJ2,25.2
035,MJ3,39.04
035,MJ4,39.33
035,MJ5,28.22
035,MJ6,23.59
035,MJ7,28.83
035,MJ8,24.52
035,MJ9,14.1
035,MJ10,16.05
035,MJ11,10.08
035,MJ12,7.85
035,MJ13,5.52
035,MJ14,4
035,MJ15,3.31
035,MJ16,3.42
035,MJ17,12.29
035,MJ18,9.05
035,MJ19,3.81
035,MJ20,3.97
035,MJ21,0.13
035,MJ22,14.44
035,MJ23,4.97
035,MJ24,15.6
035,MJ25,6.7
035,MJ26,6.66
035,MJ27,10.55
035,MJ28,7.83
035,MJ29,9.58
035,MJ30,10.68
035,MJ31,2.6
035,MJ32,1.52
035,MJ33,6.56
035,MJ34,6.63
035,MJ35,0.92
035,MJ36,1.95
035,MJ37,6.07
035,MJ38,5.63
035,MJ39,10.6
035,MJ40,15.07
035,MJ41,9.86
035,MJ42,18.29
035,MJ43,28.93
035,MJ44,34.7
035,MJ45,28.8
035,MJ46,31.19
035,MJ47,28.29
035,MJ48,40.56
035,MJ49,29.85
035,MJ50,41.79
035,MJ51,45.88
035,MJ52,30.03
035,MJ53,25.78
035,MJ54,21.32
035,MJ55,20.31
035,MJ56,22.92
035,MJ57,30.89
035,MJ58,18.83
035,MJ59,12.87
035,MJ60,0.98
035,MJ61,7.59
035,MJ62,3.2
035,MJ63,2.42
035,MJ64,1.61
035,MJ65,18.46
035,MJ66,23.13
035,MJ67,23.64
035,MJ68,16.71
035,MJ69,19.84
035,MJ70,13.47
035,MJ71,16.89
035,MJ72,6.49
035,MJ73,14.92
035,MJ74,12.28
035,MJ75,10.77
035,MJ76,5.47
035,MJ77,3.77
035,MJ78,3.67
035,MJ79,3.51
035,MJ80,0.93
035,MJ81,2.34
035,MJ82,1.45
035,MJ83,4.87
035,MJ84,1.31
035,MJ85,6.49
035,MJ86,9.48
035,MJ87,21.08
035,MJ88,30.76
035,MJ89,41.9
035,MJ90,43.8
035,MJ91,50.4
035,MJ92,35.21
035,MJ93,42.32
035,MJ94,55.22
035,MJ95,52.9
035,MJ96,57.94
035,MJ97,53.72
035,MJ98,65.5
035,MJ99,59.38
035,MJ100,62.05
035,MJ101,74.5
035,MJ102,65.9
035,MJ103,58.08
035,MJ104,53.61
035,MJ105,47.12
035,MJ106,60.13
036,JD0,9.61
036,JD1,14.18
036,JD2,22.79
036,JD3,28.76
036,JD4,46.04
036,JD5,24.72
036,JD6,33.37
036,JD7,28.78
036,JD8,35.04
036,JD9,25.98
036,JD10,14.66
036,JD11,18.73
036,JD12,1.27
036,JD13,8.4
036,JD14,6.58
036,JD15,17.86
036,JD16,7.82
036,JD17,17.62
036,JD18,7.02
036,JD19,4.99
036,JD20,5.75
036,JD21,8.92
036,JD22,3.45
036,JD23,12.36
036,JD24,17.83
036,JD25,16.5
036,JD26,9.6
036,JD27,25.86
036,JD28,27.37
036,JD29,17.76
036,JD30,23.7
036,JD31,32.86
036,JD32,23.31
036,JD33,25.5
036,JD34,36.42
036,JD35,42.87
036,JD36,47.44
036,JD37,47.04
036,JD38,51.5
036,JD39,52.39
036,JD40,45.59
036,JD41,59.97
036,JD42,74.76
036,JD43,78.66
036,JD44,63.6
036,JD45,55.13
036,JD46,65.86
036,JD47,77.75
036,JD48,86.81
036,JD49,84.8
036,JD50,77.89
036,JD51,80.31
036,JD52,87.44
036,JD53,77
036,JD54,74.55
036,JD55,90.75
036,JD56,69.18
036,JD57,74.39
036,JD58,83
036,JD59,75.26
036,JD60,69.26
036,JD61,72.43
036,JD62,71.05
036,JD63,61.77
036,JD64,49.23
036,JD65,34.84
036,JD66,19.43
036,JD67,27.85
036,JD68,33.68
036,JD69,36.1
036,JD70,31.8
036,JD71,19.9
036,JD72,9.09
036,JD73,12.35
036,JD74,7.63
036,JD75,7.15
036,JD76,2.95
036,JD77,15.51
036,JD78,21.34
036,JD79,29.01
036,JD80,49.88
036,JD81,58.1
036,JD82,62.88
036,JD83,47.98
036,JD84,51.94
036,JD85,44.14
036,JD86,48.12
036,JD87,51.67
036,JD88,35.22
036,JD89,33.05
036,JD90,24.95
036,JD91,12.21
036,JD92,5.92
036,JD93,1.13
036,JD94,13.19
036,JD95,2.35
036,JD96,0.87
036,JD97,18.28
036,JD98,9.76
036,JD99,7.54
036,JD100,21.33
036,JD101,6.04
036,JD102,10.52
036,JD103,9.13
036,JD104,2.22
036,JD105,5.61
036,JD106,5.06
037,V0,3.15
037,V1,7.8
037,V2,18.18
037,V3,32.97
037,V4,23.83
037,V5,21.08
037,V6,34.11
037,V7,14.35
037,V8,10.1
037,V9,15.33
037,V10,17.2
037,V11,4.85
037,V12,2
037,V13,19.68
037,V14,24.01
037,V15,21.62
037,V16,23.42
037,V17,36.56
037,V18,36.43
037,V19,36.1
037,V20,17.27
037,V21,23.68
037,V22,38.81
037,V23,23.31
037,V24,21.84
037,V25,22.32
037,V26,24.79
037,V27,40.61
037,V28,25.49
037,V29,22.95
037,V30,25.07
037,V31,38.03
037,V32,41.04
037,V33,51.83
037,V34,51.11
037,V35,61.22
037,V36,58.51
037,V37,52.91
037,V38,48.33
037,V39,45.16
037,V40,40.83
037,V41,24.46
037,V42,15.18
037,V43,1.02
037,V44,3.97
037,V45,21.65
037,V46,34.86
037,V47,26.9
037,V48,34.1
037,V49,44.04
037,V50,37.04
037,V51,43.94
037,V52,61.24
037,V53,54.59
037,V54,66.46
037,V55,68.68
037,V56,70.54
037,V57,62.94
037,V58,69.61
037,V59,75.13
037,V60,76.59
037,V61,95.28
037,V62,87.61
037,V63,91.57
037,V64,96.04
037,V65,77.84
037,V66,63.6
037,V67,65.25
037,V68,57.41
037,V69,53.55
037,V70,57.36
037,V71,60.9
037,V72,72.52
037,V73,61.38
037,V74,66.83
037,V75,84.58
037,V76,77.98
037,V77,61.3
037,V78,67.21
037,V79,72.56
037,V80,69.21
037,V81,71.35
037,V82,74.14
037,V83,64.08
037,V84,58.32
037,V85,52.35
037,V86,52.58
037,V87,48.24
037,V88,59.13
037,V89,60.66
037,V90,67.77
037,V91,74.62
037,V92,78.38
037,V93,85.8
037,V94,95.69
037,V95,96.58
037,V96,100.36
037,V97,106.18
037,V98,108.93
037,V99,107.73
037,V100,116
037,V101,116.12
037,V102,103.11
037,V103,124.19
037,V104,130.14
037,V105,125.91
037,V106,128.85
038,AUY0,9.14
038,AUY1,6.99
038,AUY2,10.78
038,AUY3,14.27
038,AUY4,4.73
038,AUY5,10.02
038,AUY6,2.07
038,AUY7,13.11
038,AUY8,8.01
038,AUY9,6.32
038,AUY10,23.69
038,AUY11,17.78
038,AUY12,16.93
038,AUY13,11.96
038,AUY14,8.4
038,AUY15,1.96
038,AUY16,8.08
038,AUY17,0.28
038,AUY18,15.14
038,AUY19,2.9
038,AUY20,0.38
038,AUY21,8.3
038,AUY22,14.16
038,AUY23,5.31
038,AUY24,9.58
038,AUY25,10.18
038,AUY26,10.28
038,AUY27,12.41
038,AUY28,1.91
038,AUY29,14.46
038,AUY30,1.81
038,AUY31,3.93
038,AUY32,0.45
038,AUY33,10.67
038,AUY34,21.06
038,AUY35,20.08
038,AUY36,4.82
038,AUY37,6.36
038,AUY38,10.71
038,AUY39,2.11
038,AUY40,9.13
038,AUY41,16.68
038,AUY42,9.49
038,AUY43,4.9
038,AUY44,7.92
038,AUY45,10.06
038,AUY46,14.84
038,AUY47,21.42
038,AUY48,16.92
038,AUY49,19.85
038,AUY50,12.83
038,AUY51,33.51
038,AUY52,23.29
038,AUY53,31.43
038,AUY54,35.95
038,AUY55,41.62
038,AUY56,50.54
038,AUY57,52.18
038,AUY58,32.05
038,AUY59,33.82
038,AUY60,35.12
038,AUY61,30.73
038,AUY62,37.23
038,AUY63,56.5
038,AUY64,44.76
038,AUY65,45.02
038,AUY66,27.32
038,AUY67,31.17
038,AUY68,28.62
038,AUY69,19.56
038,AUY70,11.36
038,AUY71,18.69
038,AUY72,16.41
038,AUY73,4.46
038,AUY74,14.82
038,AUY75,6.48
038,AUY76,5.28
038,AUY77,8.1
038,AUY78,9.91
038,AUY79,3.01
038,AUY80,9.32
038,AUY81,10.18
038,AUY82,13.94
038,AUY83,6.3
038,AUY84,13.25
038,AUY85,4.22
038,AUY86,27.65
038,AUY87,35.71
038,AUY88,27.76
038,AUY89,41.44
038,AUY90,40.3
038,AUY91,36.55
038,AUY92,36.06
038,AUY93,26.39
038,AUY94,24.52
038,AUY95,27.76
038,AUY96,12.1
038,AUY97,9.31
038,AUY98,8.9
038,AUY99,8.61
038,AUY100,2.04
038,AUY101,7.27
038,AUY102,2.69
038,AUY103,3.09
038,AUY104,7.28
038,AUY105,7.82
038,AUY106,0.91
039,SPY0,12.24
039,SPY1,13.63
039,SPY2,9.22
039,SPY3,1.79
039,SPY4,14.68
039,SPY5,3.02
039,SPY6,7.09
039,SPY7,12.54
039,SPY8,8.91
039,SPY9,2.54
039,SPY10,10.56
039,SPY11,25.21
039,SPY12,3.4
039,SPY13,4.35
039,SPY14,5.96
039,SPY15,8.62
039,SPY16,19.74
039,SPY17,10
039,SPY18,26.5
<

039,SPY19,27.51
039,SPY20,20.41
039,SPY21,4.79
039,SPY22,20.62
039,SPY23,22.89
039,SPY24,22.12
039,SPY25,8.06
039,SPY26,5.88
039,SPY27,6.11
039,SPY28,9.07
039,SPY29,6.68
039,SPY30,9.13
039,SPY31,1.85
039,SPY32,14.12
039,SPY33,2.42
039,SPY34,8.23
039,SPY35,8.29
039,SPY36,1.88
039,SPY37,13.59
039,SPY38,4.79
039,SPY39,0.74
039,SPY40,4.02
039,SPY41,1.95
039,SPY42,7.63
039,SPY43,1.48
039,SPY44,17.36
039,SPY45,11.55
039,SPY46,8.95
039,SPY47,13.73
039,SPY48,21.71
039,SPY49,9.46
039,SPY50,11.25
039,SPY51,0.14
039,SPY52,5.36
039,SPY53,12.2
039,SPY54,3.26
039,SPY55,9.15
039,SPY56,12.01
039,SPY57,6.55
039,SPY58,3.37
039,SPY59,7.39
039,SPY60,14.19
039,SPY61,7.41
039,SPY62,10.68
039,SPY63,9.56
039,SPY64,0.45
039,SPY65,1.93
039,SPY66,2.06
039,SPY67,9.56
039,SPY68,3.71
039,SPY69,6.5
039,SPY70,2.31
039,SPY71,12.29
039,SPY72,18.22
039,SPY73,27.93
039,SPY74,30.63
039,SPY75,27.11
039,SPY76,16.4
039,SPY77,7.43
039,SPY78,2.97
039,SPY79,6.34
039,SPY80,17.23
039,SPY81,11.34
039,SPY82,8.37
039,SPY83,26.36
039,SPY84,23.7
039,SPY85,23.03
039,SPY86,13.23
039,SPY87,34.35
039,SPY88,44.9
039,SPY89,40.04
039,SPY90,42.79
039,SPY91,33.91
039,SPY92,20.77
039,SPY93,20.35
039,SPY94,34.61
039,SPY95,29.16
039,SPY96,39.16
039,SPY97,31.64
039,SPY98,33.94
039,SPY99,46.04
039,SPY100,56.25
039,SPY101,44.17
039,SPY102,40.57
039,SPY103,21.74
039,SPY104,24.14
039,SPY105,21.61
039,SPY106,12.11
040,GERN0,12.07
040,GERN1,8.8
040,GERN2,2.27
040,GERN3,10.39
040,GERN4,26.61
040,GERN5,17.37
040,GERN6,7.38
040,GERN7,8.39
040,GERN8,18.13
040,GERN9,2.78
040,GERN10,7.62
040,GERN11,18.93
040,GERN12,14.01
040,GERN13,19.05
040,GERN14,1.48
040,GERN15,6.49
040,GERN16,3.12
040,GERN17,7.34
040,GERN18,22.87
040,GERN19,26.56
040,GERN20,27.85
040,GERN21,20.44
040,GERN22,44.04
040,GERN23,33.89
040,GERN24,32.21
040,GERN25,35.96
040,GERN26,44.32
040,GERN27,55.47
040,GERN28,57.78
040,GERN29,55.9
040,GERN30,34.24
040,GERN31,44.74
040,GERN32,42.59
040,GERN33,31.55
040,GERN34,14.21
040,GERN35,10.81
040,GERN36,22.15
040,GERN37,21.27
040,GERN38,32.69
040,GERN39,52.66
040,GERN40,36.86
040,GERN41,35.15
040,GERN42,45.79
040,GERN43,30.46
040,GERN44,53.9
040,GERN45,51.72
040,GERN46,47.33
040,GERN47,50.79
040,GERN48,64.93
040,GERN49,51.93
040,GERN50,72.32
040,GERN51,66.11
040,GERN52,61.81
040,GERN53,64.17
040,GERN54,46.11
040,GERN55,38.48
040,GERN56,41.62
040,GERN57,60.6
040,GERN58,55.71
040,GERN59,74.18
040,GERN60,70.38
040,GERN61,49.11
040,GERN62,54.74
040,GERN63,55.31
040,GERN64,44.73
040,GERN65,55.4
040,GERN66,68.93
040,GERN67,66.44
040,GERN68,64.65
040,GERN69,68.35
040,GERN70,80.26
040,GERN71,83.33
040,GERN72,71.56
040,GERN73,74.86
040,GERN74,77.43
040,GERN75,96.45
040,GERN76,86.77
040,GERN77,91.89
040,GERN78,75.98
040,GERN79,79.18
040,GERN80,86.75
040,GERN81,102.75
040,GERN82,98.75
040,GERN83,91.24
040,GERN84,94.11
040,GERN85,94.26
040,GERN86,96.54
040,GERN87,88.32
040,GERN88,87.49
040,GERN89,78.09
040,GERN90,91.74
040,GERN91,91.47
040,GERN92,95.23
040,GERN93,101.04
040,GERN94,107.64
040,GERN95,100.25
040,GERN96,101.08
040,GERN97,98.53
040,GERN98,112.16
040,GERN99,125.72
040,GERN100,121.49
040,GERN101,117.39
040,GERN102,121.13
040,GERN103,111.24
040,GERN104,115.2
040,GERN105,99.39
040,GERN106,121.5
041,PYPL0,5.25
041,PYPL1,16.9
041,PYPL2,6.71
041,PYPL3,1.61
041,PYPL4,4.76
041,PYPL5,0.92
041,PYPL6,15.35
041,PYPL7,7.9
041,PYPL8,5.12
041,PYPL9,11.24
041,PYPL10,16.86
041,PYPL11,33.94
041,PYPL12,38.1
041,PYPL13,25.83
041,PYPL14,37.63
041,PYPL15,50.7
041,PYPL16,31.01
041,PYPL17,16.45
041,PYPL18,28.06
041,PYPL19,22.35
041,PYPL20,15.92
041,PYPL21,32.01
041,PYPL22,38.73
041,PYPL23,37.57
041,PYPL24,35.76
041,PYPL25,24.9
041,PYPL26,9.3
041,PYPL27,8.23
041,PYPL28,10.21
041,PYPL29,3.11
041,PYPL30,14.41
041,PYPL31,20.56
041,PYPL32,15.77
041,PYPL33,24.11
041,PYPL34,36.52
041,PYPL35,15.36
041,PYPL36,21.85
041,PYPL37,23.11
041,PYPL38,29.69
041,PYPL39,32.07
041,PYPL40,37.56
041,PYPL41,33.83
041,PYPL42,26.19
041,PYPL43,30.29
041,PYPL44,37.7
041,PYPL45,40.8
041,PYPL46,44.02
041,PYPL47,44.51
041,PYPL48,22.38
041,PYPL49,25.16
041,PYPL50,41.69
041,PYPL51,33.54
041,PYPL52,19.2
041,PYPL53,22.11
041,PYPL54,36.5
041,PYPL55,33.91
041,PYPL56,31.54
041,PYPL57,25.7
041,PYPL58,27.1
041,PYPL59,12.99
041,PYPL60,0.88
041,PYPL61,6.02
041,PYPL62,2.12
041,PYPL63,24.16
041,PYPL64,26.18
041,PYPL65,11.89
041,PYPL66,0.92
041,PYPL67,14.61
041,PYPL68,30.01
041,PYPL69,22.46
041,PYPL70,25.71
041,PYPL71,28.92
041,PYPL72,9.25
041,PYPL73,4.88
041,PYPL74,11.88
041,PYPL75,24.87
041,PYPL76,23.92
041,PYPL77,25.59
041,PYPL78,16.17
041,PYPL79,16.53
041,PYPL80,12.07
041,PYPL81,6.46
041,PYPL82,0.5
041,PYPL83,20.61
041,PYPL84,27.57
041,PYPL85,36.75
041,PYPL86,43.38
041,PYPL87,37.49
041,PYPL88,46.29
041,PYPL89,60.47
041,PYPL90,61.4
041,PYPL91,62.33
041,PYPL92,59.56
041,PYPL93,53.65
041,PYPL94,57.02
041,PYPL95,47.54
041,PYPL96,38.31
041,PYPL97,40
041,PYPL98,37.48
041,PYPL99,21.15
041,PYPL100,0.48
041,PYPL101,6.26
041,PYPL102,25.45
041,PYPL103,13.25
041,PYPL104,19.41
041,PYPL105,34.8
041,PYPL106,46.59
